1 Periodo,2 CUO,3 Correlativo,4 Tipo de Documento de Identidad del cliente,5 Numero de Documento de Identidad del cliente,6 Apellidos y Nombres  Denominación o Razon Social del cliente,7 Fecha de Emision,8 Monto de cada cuenta por cobrar del cliente,9 Indica el estado de la operacion,10 Cód. Cuenta Contable,
20231031,5326,M5326,6,20101914080,servicios bancarios compartidos s a,09/10/2023,1 356.08,1,,
20231031,5327,M5327,6,20538763072,empresa de creditos "inversiones la cruz" s.a.-"inversiones la cruz",09/10/2023,1 180.00,1,,
20231031,5329,M5329,6,20538763072,empresa de creditos "inversiones la cruz" s.a.-"inversiones la cruz",09/10/2023,3 517.58,1,,
20231031,5331,M5331,6,20543166660,caja rural de ahorro y crédito cencosud scotia perú s.a.,09/10/2023,295.00,1,,
20231031,5332,M5332,6,20543166660,caja rural de ahorro y crédito cencosud scotia perú s.a.,09/10/2023,280.84,1,,
20231031,5333,M5333,6,20543166660,caja rural de ahorro y crédito cencosud scotia perú s.a.,09/10/2023,123.19,1,,
20231031,5334,M5334,6,20100269466,caja municipal de credito popular de lim a,09/10/2023,3 529.38,1,,
20231031,5336,M5336,6,20100269466,caja municipal de credito popular de lim a,09/10/2023,11 831.86,1,,
20231031,5338,M5338,6,20106903230,western union peru s.a.,09/10/2023,499.00,1,,
20231031,5339,M5339,6,20106903230,western union peru s.a.,09/10/2023,7 863.52,1,,
20231031,5341,M5341,6,20106903230,western union peru s.a.,09/10/2023,160.48,1,,
20231031,5342,M5342,6,20106903230,western union peru s.a.,09/10/2023,15 886.34,1,,
20231031,5344,M5344,6,20106903230,western union peru s.a.,09/10/2023,1 575.61,1,,
20231031,5346,M5346,6,20106903230,western union peru s.a.,09/10/2023,225.00,1,,
20231031,5347,M5347,6,20106903230,western union peru s.a.,09/10/2023,168.01,1,,
20231031,5348,M5348,6,20106903230,western union peru s.a.,09/10/2023,78.01,1,,
20231031,5349,M5349,6,20371843575,productos y mercados agricolas de huaral caja rural de ahorro y credi,09/10/2023,761.10,1,,
20231031,5351,M5351,6,20371843575,productos y mercados agricolas de huaral caja rural de ahorro y credi,09/10/2023,513.30,1,,
20231031,5352,M5352,6,20371843575,productos y mercados agricolas de huaral caja rural de ahorro y credi,09/10/2023,2 055.56,1,,
20231031,5354,M5354,6,20371843575,productos y mercados agricolas de huaral caja rural de ahorro y credi,09/10/2023,3 837.36,1,,
20231031,5356,M5356,6,20509507199,banco de comercio,09/10/2023,2 377.11,1,,
20231031,5358,M5358,6,20521308321,financiera qapaq s.a.,09/10/2023,501.96,1,,
20231031,5359,M5359,6,20369155360,compartamos financiera s.a.,09/10/2023,9 150.76,1,,
20231130,5361,M5361,6,20509507199,banco de comercio,13/11/2023,2 721.18,1,,
20231031,5362,M5362,6,20536902385,superintendencia de transporte terrestre de personas  carga y mercanc,09/10/2023,3 894.00,1,,
20231031,5364,M5364,6,20510944764,directv peru s.r.l.,09/10/2023,3 302.40,1,,
20231031,5365,M5365,6,20509507199,banco de comercio,10/10/2023,2 617.81,1,,
20231031,5367,M5367,6,20131377810,servicio nacional de capacitacion para la industria de la construccio,10/10/2023,9 705.00,1,,
20231031,5369,M5369,6,20369155360,compartamos financiera s.a.,10/10/2023,3 152.89,1,,
20231031,5371,M5371,6,20146796347,cooperativa ahorro y credito n.s. rosari,10/10/2023,53.10,1,,
20231031,5372,M5372,6,20153334308,cooperativa de ahorro y credito san hilarion ltda.,10/10/2023,158.12,1,,
20231031,5373,M5373,6,20153334308,cooperativa de ahorro y credito san hilarion ltda.,10/10/2023,2 238.46,1,,
20231031,5375,M5375,6,20106903230,western union peru s.a.,13/10/2023,1 811.00,1,,
20231031,5376,M5376,6,20521286769,organismo de evaluacion y fiscalizacion ambiental - oefa,16/10/2023,2 685.00,1,,
20231031,5378,M5378,6,20100105862,banco pichincha,16/10/2023,11 210.00,1,,
20231031,5380,M5380,6,20100043140,scotiabank peru saa,16/10/2023,1 407.80,1,,
20231031,5381,M5381,6,20255993225,crediscotia financiera s.a.,16/10/2023,30.21,1,,
20231031,5382,M5382,6,20100043140,scotiabank peru saa,16/10/2023,603.34,1,,
20231031,5383,M5383,6,20255993225,crediscotia financiera s.a.,16/10/2023,70.47,1,,
20231031,5384,M5384,6,20100130204,banco bbva peru,16/10/2023,1 241.36,1,,
20231031,5386,M5386,6,20100130204,banco bbva peru,16/10/2023,287.92,1,,
20231031,5387,M5387,6,20100130204,banco bbva peru,16/10/2023,143.96,1,,
20231031,5388,M5388,6,20100047218,banco de credito del peru,17/10/2023,2 587.74,1,,
20231031,5390,M5390,6,20100047218,banco de credito del peru,17/10/2023,719.80,1,,
20231031,5392,M5392,6,20100047218,banco de credito del peru,17/10/2023,3 023.16,1,,
20231031,5394,M5394,6,20100047218,banco de credito del peru,17/10/2023,48 942.06,1,,
20231031,5396,M5396,6,20100130204,banco bbva peru,18/10/2023,51 271.00,1,,
20231031,5398,M5398,6,20100130204,banco bbva peru,18/10/2023,42 625.14,1,,
20231031,5400,M5400,6,20100130204,banco bbva peru,18/10/2023,99 458.66,1,,
20231031,5402,M5402,6,20113604248,cmac piura s.a.c.,18/10/2023,1 644.83,1,,
20231031,5404,M5404,6,20113604248,cmac piura s.a.c.,19/10/2023,3 837.93,1,,
20231031,5406,M5406,6,20113604248,cmac piura s.a.c.,19/10/2023,4 332.70,1,,
20231031,5408,M5408,6,20259702411,banco ripley peru s.a.,19/10/2023,2 819.91,1,,
20231031,5409,M5409,6,20100047218,banco de credito del peru,19/10/2023,2 065.00,1,,
20231031,5411,M5411,6,20521286769,organismo de evaluacion y fiscalizacion ambiental - oefa,19/10/2023,2 685.00,1,,
20231031,5413,M5413,6,20100047218,banco de credito del peru,19/10/2023,16 512.45,1,,
20231031,5415,M5415,6,20100047218,banco de credito del peru,19/10/2023,15 788.18,1,,
20231031,5417,M5417,6,20522291201,financiera oh! s.a. o financiera oh s.a.,20/10/2023,5 296.00,1,,
20231031,5418,M5418,6,20522291201,financiera oh! s.a. o financiera oh s.a.,20/10/2023,1 544.25,1,,
20231031,5419,M5419,6,20100047218,banco de credito del peru,20/10/2023,606 805.35,1,,
20231031,5420,M5420,6,20100053455,banco internacional del peru-interbank,23/10/2023,6 608.00,1,,
20231031,5422,M5422,6,20437544248,empresa de credito alternativa,23/10/2023,59.00,1,,
20231031,5423,M5423,6,20100053455,banco internacional del peru-interbank,24/10/2023,22 797.03,1,,
20231031,5425,M5425,6,20100053455,banco internacional del peru-interbank,24/10/2023,346 077.45,1,,
20231031,5426,M5426,6,20330401991,banco falabella peru s.a,25/10/2023,2 928.61,1,,
20231031,5428,M5428,6,20369155360,compartamos financiera s.a.,27/10/2023,3 540.00,1,,
20231031,5430,M5430,6,20259702411,banco ripley peru s.a.,30/10/2023,69 168.06,1,,
20231031,5431,M5431,6,20330401991,banco falabella peru s.a,30/10/2023,12 686.92,1,,
20231031,5433,M5433,0,901030340,ado technologies colombia sas,02/10/2023,22 481.16,1,,
20231031,5434,M5434,6,20602349137,iway telecom sociedad anonima cerrada,27/05/2021,5 092.88,1,,
20231031,5435,M5435,6,20602349137,iway telecom sociedad anonima cerrada,07/10/2020,298.44,1,,
20231031,5436,M5436,6,20604742588,crediplaza s.a.c,05/11/2020,90.44,1,,
20231031,5437,M5437,6,20604742588,crediplaza s.a.c,05/11/2020,97.68,1,,
20231031,5438,M5438,6,20604742588,crediplaza s.a.c,05/11/2020,227.89,1,,
20231031,5439,M5439,6,20602349137,iway telecom sociedad anonima cerrada,06/11/2020,298.44,1,,
20231031,5440,M5440,6,20602349137,iway telecom sociedad anonima cerrada,04/12/2020,298.44,1,,
20231031,5441,M5441,6,20602349137,iway telecom sociedad anonima cerrada,05/05/2021,298.44,1,,
20231031,5442,M5442,6,20131367423,municipalidad santiago de surco,16/01/2023,5 426.11,1,,
20231031,5444,M5444,6,20131367423,municipalidad santiago de surco,03/02/2023,5 426.11,1,,
20231031,5446,M5446,6,20306841506,administradora jockey plaza shopping center sa,10/02/2023,5 516.55,1,,
20231031,5448,M5448,6,20131367423,municipalidad santiago de surco,08/03/2023,5 426.11,1,,
20231031,5450,M5450,6,20306841506,administradora jockey plaza shopping center sa,08/03/2023,5 516.55,1,,
20231031,5452,M5452,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,12/04/2023,1 740.88,1,,
20231031,5454,M5454,6,20306841506,administradora jockey plaza shopping center sa,13/04/2023,4 069.58,1,,
20231031,5456,M5456,6,20131367423,municipalidad santiago de surco,14/04/2023,5 426.11,1,,
20231031,5458,M5458,6,20106897914,entel peru s.a.,18/04/2023,1 808.70,1,,
20231031,5460,M5460,6,20100105862,banco pichincha,02/05/2023,1 017.40,1,,
20231130,5462,M5462,6,20106903230,western union peru s.a.,10/11/2023,11 643.06,1,,
20231031,5463,M5463,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,02/05/2023,1 740.88,1,,
20231031,5465,M5465,6,20306841506,administradora jockey plaza shopping center sa,02/05/2023,4 069.58,1,,
20231031,5467,M5467,6,20132373958,chimu agropecuaria s.a.,02/05/2023,976.70,1,,
20231031,5468,M5468,6,20131367423,municipalidad santiago de surco,04/05/2023,5 426.11,1,,
20231031,5470,M5470,6,20106903230,western union peru s.a.,09/05/2023,56.52,1,,
20231031,5471,M5471,6,20100105862,banco pichincha,07/06/2023,1 017.40,1,,
20231031,5473,M5473,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,07/06/2023,1 740.88,1,,
20231031,5475,M5475,6,20131367423,municipalidad santiago de surco,08/06/2023,5 426.11,1,,
20231031,5477,M5477,6,20306841506,administradora jockey plaza shopping center sa,12/06/2023,4 069.58,1,,
20231031,5479,M5479,6,20543166660,caja rural de ahorro y crédito cencosud scotia perú s.a.,14/06/2023,1 444.43,1,,
20231031,5480,M5480,6,20106897914,entel peru s.a.,16/06/2023,904.35,1,,
20231031,5482,M5482,6,20106897914,entel peru s.a.,16/06/2023,6 330.47,1,,
20231031,5484,M5484,6,20106897914,entel peru s.a.,16/06/2023,1 311.31,1,,
20231031,5486,M5486,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,12/07/2023,5 426.11,1,,
20231031,5488,M5488,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,12/07/2023,972.18,1,,
20231031,5490,M5490,6,20306841506,administradora jockey plaza shopping center sa,12/07/2023,4 069.58,1,,
20231031,5492,M5492,6,20100105862,banco pichincha,13/07/2023,1 017.40,1,,
20231031,5494,M5494,6,20100105862,banco pichincha,13/07/2023,339.13,1,,
20231031,5495,M5495,6,20100105862,banco pichincha,13/07/2023,271.31,1,,
20231031,5496,M5496,6,20100105862,banco pichincha,13/07/2023,271.31,1,,
20231031,5497,M5497,6,20100105862,banco pichincha,13/07/2023,193.98,1,,
20231031,5498,M5498,6,20602131549,ai inversiones palo alto ii s.a.c.,14/07/2023,9 947.87,1,,
20231031,5500,M5500,6,20602131549,ai inversiones palo alto ii s.a.c.,14/07/2023,602.89,1,,
20231031,5501,M5501,6,20103845328,caja municipal de ahorro y credito de maynas s.a.,19/07/2023,118.79,1,,
20231031,5502,M5502,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,19/07/2023,90.44,1,,
20231031,5503,M5503,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,19/07/2023,678.26,1,,
20231031,5504,M5504,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,19/07/2023,1 582.61,1,,
20231031,5506,M5506,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,19/07/2023,1 740.88,1,,
20231031,5508,M5508,6,20543083888,apm terminals callao sociedad anonima,19/07/2023,5 878.28,1,,
20231031,5510,M5510,6,20543083888,apm terminals callao sociedad anonima,19/07/2023,5 213.90,1,,
20231031,5512,M5512,6,20113604248,cmac piura s.a.c.,19/07/2023,8 139.17,1,,
20231031,5514,M5514,6,20131367423,municipalidad santiago de surco,20/07/2023,5 426.11,1,,
20231031,5516,M5516,6,20113604248,cmac piura s.a.c.,20/07/2023,203.48,1,,
20231031,5517,M5517,6,20554545743,corporacion primax s.a.,21/07/2023,19 895.74,1,,
20231031,5519,M5519,6,20100269466,caja municipal de credito popular de lim a,21/07/2023,5 426.11,1,,
20231031,5521,M5521,6,20106897914,entel peru s.a.,21/07/2023,6 330.47,1,,
20231031,5523,M5523,6,20106897914,entel peru s.a.,21/07/2023,1 311.31,1,,
20231031,5525,M5525,6,20543166660,caja rural de ahorro y crédito cencosud scotia perú s.a.,22/07/2023,1 444.43,1,,
20231031,5526,M5526,6,20543166660,caja rural de ahorro y crédito cencosud scotia perú s.a.,22/07/2023,3 370.32,1,,
20231031,5527,M5527,6,20113604248,cmac piura s.a.c.,22/07/2023,1 695.66,1,,
20231031,5529,M5529,6,20100269466,caja municipal de credito popular de lim a,22/07/2023,949.57,1,,
20231031,5531,M5531,6,20100154308,san fernando s.a.,27/07/2023,2 713.06,1,,
20231031,5533,M5533,6,20256211310,mitsui automotriz s a,29/07/2023,6 330.47,1,,
20231031,5535,M5535,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,03/08/2023,4 642.36,1,,
20231031,5537,M5537,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,03/08/2023,5 054.14,1,,
20231031,5539,M5539,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,03/08/2023,2 110.17,1,,
20231031,5541,M5541,6,20114839176,caja municipal de ahorro y credito cusco s.a. - cmac cusco s.a.,03/08/2023,8 139.17,1,,
20231031,5543,M5543,6,20114839176,caja municipal de ahorro y credito cusco s.a. - cmac cusco s.a.,03/08/2023,5 200.02,1,,
20231031,5545,M5545,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,03/08/2023,1 740.88,1,,
20231031,5547,M5547,6,20113604248,cmac piura s.a.c.,04/08/2023,1 695.66,1,,
20231031,5549,M5549,6,20113604248,cmac piura s.a.c.,04/08/2023,203.48,1,,
20231031,5550,M5550,6,20552504641,win empresas s.a.c.,04/08/2023,2 894.73,1,,
20231031,5551,M5551,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,05/08/2023,5 426.11,1,,
20231031,5553,M5553,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,05/08/2023,972.18,1,,
20231031,5555,M5555,6,20100116392,corporacion financiera de desarrollo s.a .,07/08/2023,145.00,1,,
20231031,5556,M5556,6,20265681299,equifax peru s.a.,07/08/2023,6 417.95,1,,
20231031,5557,M5557,6,20521233991,wi-net telecom s.a.c.,08/08/2023,3 255.25,1,,
20231031,5558,M5558,6,20344818909,universidad privada san juan bautista sociedad anonima cerrada - upsj,08/08/2023,6 511.33,1,,
20231031,5560,M5560,6,20563405563,autoplan empresa administradora de fondos colectivos s.a.,08/08/2023,688.57,1,,
20231031,5561,M5561,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,09/08/2023,1 356.52,1,,
20231031,5563,M5563,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,09/08/2023,1 356.52,1,,
20231031,5565,M5565,6,20100269466,caja municipal de credito popular de lim a,09/08/2023,406.96,1,,
20231031,5566,M5566,6,20100269466,caja municipal de credito popular de lim a,09/08/2023,949.57,1,,
20231031,5568,M5568,6,20132373958,chimu agropecuaria s.a.,10/08/2023,976.70,1,,
20231031,5569,M5569,6,20256211310,mitsui automotriz s a,12/08/2023,6 330.47,1,,
20231031,5571,M5571,6,20256211310,mitsui automotriz s a,12/08/2023,6 330.47,1,,
20231031,5573,M5573,6,20297543653,union de concreteras s.a,14/08/2023,650.67,1,,
20231031,5574,M5574,6,20297543653,union de concreteras s.a,14/08/2023,244.14,1,,
20231031,5575,M5575,6,20103845328,caja municipal de ahorro y credito de maynas s.a.,16/08/2023,118.79,1,,
20231031,5576,M5576,6,20106897914,entel peru s.a.,18/08/2023,6 330.47,1,,
20231031,5578,M5578,6,20106897914,entel peru s.a.,18/08/2023,1 311.31,1,,
20231031,5580,M5580,6,20517207331,protecta s.a. compañia de seguros,21/08/2023,7 460.91,1,,
20231031,5582,M5582,6,20510641516,arauco malls peru s.a.c.,21/08/2023,461.22,1,,
20231031,5583,M5583,6,20100053455,banco internacional del peru-interbank,22/08/2023,8 365.26,1,,
20231031,5585,M5585,6,20100128218,petroleos del peru petroperu sa,31/08/2023,4 774.98,1,,
20231031,5586,M5586,6,20100128218,petroleos del peru petroperu sa,31/08/2023,4 576.02,1,,
20231031,5587,M5587,6,20259702411,banco ripley peru s.a.,01/09/2023,7 233.67,1,,
20231031,5588,M5588,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,04/09/2023,90.44,1,,
20231031,5589,M5589,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,04/09/2023,678.26,1,,
20231031,5590,M5590,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,04/09/2023,1 582.61,1,,
20231031,5592,M5592,6,20543166660,caja rural de ahorro y crédito cencosud scotia perú s.a.,04/09/2023,1 444.43,1,,
20231031,5593,M5593,6,20543166660,caja rural de ahorro y crédito cencosud scotia perú s.a.,04/09/2023,3 370.32,1,,
20231031,5594,M5594,6,20103845328,caja municipal de ahorro y credito de maynas s.a.,04/09/2023,114.96,1,,
20231031,5595,M5595,6,20103845328,caja municipal de ahorro y credito de maynas s.a.,04/09/2023,651.44,1,,
20231031,5596,M5596,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,04/09/2023,271.31,1,,
20231031,5597,M5597,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,04/09/2023,10 852.23,1,,
20231031,5599,M5599,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,04/09/2023,10 852.23,1,,
20231031,5601,M5601,6,20113604248,cmac piura s.a.c.,04/09/2023,1 695.66,1,,
20231031,5603,M5603,6,20113604248,cmac piura s.a.c.,04/09/2023,203.48,1,,
20231031,5604,M5604,6,20113604248,cmac piura s.a.c.,04/09/2023,5 200.02,1,,
20231031,5606,M5606,6,20113604248,cmac piura s.a.c.,04/09/2023,406.96,1,,
20231031,5607,M5607,6,20113604248,cmac piura s.a.c.,04/09/2023,12 208.75,1,,
20231031,5609,M5609,6,20130098488,caja munic.de ahorr.y cred.de tacna s.a.,05/09/2023,8 139.17,1,,
20231031,5611,M5611,6,20130098488,caja munic.de ahorr.y cred.de tacna s.a.,05/09/2023,5 200.02,1,,
20231031,5613,M5613,6,20369155360,compartamos financiera s.a.,05/09/2023,646.61,1,,
20231031,5614,M5614,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,05/09/2023,1 740.88,1,,
20231031,5616,M5616,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,05/09/2023,5 285.94,1,,
20231031,5618,M5618,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,05/09/2023,5 285.94,1,,
20231031,5620,M5620,6,20102881347,caja municip.ahorro y credito sullana s. a.,05/09/2023,116.65,1,,
20231031,5621,M5621,6,20102881347,caja municip.ahorro y credito sullana s. a.,05/09/2023,5 426.11,1,,
20231031,5623,M5623,6,20102881347,caja municip.ahorro y credito sullana s. a.,05/09/2023,862.74,1,,
20231031,5624,M5624,6,20114839176,caja municipal de ahorro y credito cusco s.a. - cmac cusco s.a.,05/09/2023,1 740.88,1,,
20231031,5626,M5626,6,20114839176,caja municipal de ahorro y credito cusco s.a. - cmac cusco s.a.,05/09/2023,8 139.17,1,,
20231031,5628,M5628,6,20114839176,caja municipal de ahorro y credito cusco s.a. - cmac cusco s.a.,05/09/2023,5 200.02,1,,
20231031,5630,M5630,6,20371843575,productos y mercados agricolas de huaral caja rural de ahorro y credi,05/09/2023,972.18,1,,
20231031,5632,M5632,6,20371843575,productos y mercados agricolas de huaral caja rural de ahorro y credi,05/09/2023,5 426.11,1,,
20231031,5634,M5634,6,20543166660,caja rural de ahorro y crédito cencosud scotia perú s.a.,05/09/2023,139.98,1,,
20231031,5635,M5635,6,20100105862,banco pichincha,06/09/2023,339.13,1,,
20231031,5636,M5636,6,20100105862,banco pichincha,06/09/2023,271.31,1,,
20231031,5637,M5637,6,20344818909,universidad privada san juan bautista sociedad anonima cerrada - upsj,07/09/2023,6 511.33,1,,
20231031,5639,M5639,6,20344818909,universidad privada san juan bautista sociedad anonima cerrada - upsj,07/09/2023,5 426.11,1,,
20231031,5641,M5641,6,20290314799,omnilife peru s.a.c.,07/09/2023,2 034.80,1,,
20231031,5643,M5643,6,20290314799,omnilife peru s.a.c.,07/09/2023,5 426.11,1,,
20231031,5645,M5645,6,20563405563,autoplan empresa administradora de fondos colectivos s.a.,07/09/2023,7 913.08,1,,
20231031,5647,M5647,6,20600825187,avla peru compañia de seguros s.a.,07/09/2023,352.35,1,,
20231031,5648,M5648,6,20101395031,trabajos maritimos s.a.,08/09/2023,7 958.30,1,,
20231031,5649,M5649,6,20132373958,chimu agropecuaria s.a.,08/09/2023,7 162.47,1,,
20231031,5650,M5650,6,20136907400,club de regatas lima,08/09/2023,1 248.01,1,,
20231031,5651,M5651,6,20259814210,mediterranean shipping company del peru sac,08/09/2023,895.81,1,,
20231031,5652,M5652,6,20603817185,desarrollo educativo s.a.,08/09/2023,1 472.87,1,,
20231031,5653,M5653,6,20603817185,desarrollo educativo s.a.,08/09/2023,500.42,1,,
20231031,5654,M5654,6,20265681299,equifax peru s.a.,08/09/2023,7 293.14,1,,
20231031,5656,M5656,6,20212331377,grupo deltron s.a.,08/09/2023,2 939.15,1,,
20231031,5658,M5658,6,20100077044,hermes transportes blindados  s a,08/09/2023,4 894.35,1,,
20231031,5659,M5659,6,20100077044,hermes transportes blindados  s a,08/09/2023,4 576.02,1,,
20231031,5660,M5660,6,20466246370,universidad privada norbert wiener s.a.,08/09/2023,3 255.66,1,,
20231031,5662,M5662,6,20512321357,zytrust sociedad anonima,08/09/2023,651.13,1,,
20231031,5663,M5663,6,20512321357,zytrust sociedad anonima,08/09/2023,157.34,1,,
20231031,5664,M5664,6,20521233991,wi-net telecom s.a.c.,08/09/2023,27 130.56,1,,
20231031,5666,M5666,6,20517207331,protecta s.a. compañia de seguros,08/09/2023,7 460.91,1,,
20231031,5668,M5668,6,20543083888,apm terminals callao sociedad anonima,11/09/2023,5 878.28,1,,
20231031,5670,M5670,6,20543083888,apm terminals callao sociedad anonima,11/09/2023,5 213.90,1,,
20231031,5672,M5672,6,20297543653,union de concreteras s.a,11/09/2023,244.14,1,,
20231031,5673,M5673,6,20297543653,union de concreteras s.a,11/09/2023,651.06,1,,
20231031,5674,M5674,6,20100043140,scotiabank peru saa,12/09/2023,1 094.27,1,,
20231031,5675,M5675,6,20100043140,scotiabank peru saa,12/09/2023,271.31,1,,
20231031,5676,M5676,6,20100043140,scotiabank peru saa,12/09/2023,406.96,1,,
20231031,5677,M5677,6,20100043140,scotiabank peru saa,12/09/2023,271.31,1,,
20231031,5678,M5678,6,20100043140,scotiabank peru saa,12/09/2023,193.98,1,,
20231031,5679,M5679,6,20100043140,scotiabank peru saa,12/09/2023,1 989.57,1,,
20231031,5680,M5680,6,20100043140,scotiabank peru saa,12/09/2023,2 785.40,1,,
20231031,5681,M5681,6,20100043140,scotiabank peru saa,12/09/2023,8 061.07,1,,
20231031,5682,M5682,6,20100043140,scotiabank peru saa,12/09/2023,3 334.53,1,,
20231031,5683,M5683,6,20100102413,unique s.a.,12/09/2023,4 774.98,1,,
20231031,5684,M5684,6,20100102413,unique s.a.,12/09/2023,904.35,1,,
20231031,5686,M5686,6,20130200789,cmac - huancayo s.a.,13/09/2023,278.93,1,,
20231031,5687,M5687,6,20554545743,corporacion primax s.a.,13/09/2023,10 355.13,1,,
20231031,5689,M5689,6,20259702411,banco ripley peru s.a.,13/09/2023,271.31,1,,
20231031,5690,M5690,6,20259702411,banco ripley peru s.a.,13/09/2023,193.98,1,,
20231031,5691,M5691,6,20503840121,repsol comercial sac,15/09/2023,1 356.53,1,,
20231031,5692,M5692,6,20503840121,repsol comercial sac,15/09/2023,1 397.72,1,,
20231031,5693,M5693,6,20100130204,banco bbva peru,15/09/2023,30 747.97,1,,
20231031,5695,M5695,6,20516711559,banco santander peru s.a.,15/09/2023,2 215.66,1,,
20231031,5697,M5697,6,20516711559,banco santander peru s.a.,15/09/2023,949.57,1,,
20231031,5699,M5699,6,20104888934,caja municipal de ahorro y credito de ica sa,15/09/2023,994.79,1,,
20231031,5701,M5701,6,20103845328,caja municipal de ahorro y credito de maynas s.a.,15/09/2023,118.79,1,,
20231031,5702,M5702,6,20106903230,western union peru s.a.,15/09/2023,1 543.07,1,,
20231031,5704,M5704,6,20106903230,western union peru s.a.,15/09/2023,661.33,1,,
20231031,5705,M5705,6,20106903230,western union peru s.a.,15/09/2023,56.52,1,,
20231031,5706,M5706,6,20106903230,western union peru s.a.,15/09/2023,178.07,1,,
20231031,5707,M5707,6,20543166660,caja rural de ahorro y crédito cencosud scotia perú s.a.,15/09/2023,3 370.32,1,,
20231031,5708,M5708,6,20543166660,caja rural de ahorro y crédito cencosud scotia perú s.a.,15/09/2023,1 444.43,1,,
20231031,5709,M5709,6,20138149022,universidad de san martin de porres,15/09/2023,452.18,1,,
20231031,5710,M5710,6,20521449731,universidad autonoma del peru s.a.c.,15/09/2023,469.34,1,,
20231031,5711,M5711,6,20521449731,universidad autonoma del peru s.a.c.,15/09/2023,90.44,1,,
20231031,5712,M5712,6,20382748566,interseguro compañia de seguros s.a.,15/09/2023,390.67,1,,
20231031,5713,M5713,6,20382748566,interseguro compañia de seguros s.a.,15/09/2023,911.59,1,,
20231031,5714,M5714,6,20382748566,interseguro compañia de seguros s.a.,15/09/2023,731.38,1,,
20231031,5715,M5715,6,20162053206,oftalmica s.a.c.,15/09/2023,416.00,1,,
20231031,5716,M5716,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,15/09/2023,1 582.61,1,,
20231031,5718,M5718,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,15/09/2023,678.26,1,,
20231031,5719,M5719,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,15/09/2023,90.44,1,,
20231031,5720,M5720,6,20556038806,andes motor peru s.a.c.,18/09/2023,1 790.62,1,,
20231031,5721,M5721,6,20509507199,banco de comercio,18/09/2023,613.16,1,,
20231031,5722,M5722,6,20602796524,maqbeta sociedad anónima cerrada - maqbeta s.a.c.,19/09/2023,1 786.09,1,,
20231031,5724,M5724,6,20600053273,maqalfa s.a.c.,19/09/2023,281.50,1,,
20231031,5725,M5725,6,20602780466,maqgama s.a.c.,19/09/2023,487.24,1,,
20231031,5726,M5726,6,20606692588,maqsigma s.a.c.,19/09/2023,845.57,1,,
20231031,5728,M5728,6,20606691883,maqdelta s.a.c.,19/09/2023,443.13,1,,
20231031,5729,M5729,6,20256211310,mitsui automotriz s a,23/09/2023,6 330.47,1,,
20231031,5731,M5731,6,20502797230,diveimport s.a.,23/09/2023,5 426.11,1,,
20231031,5733,M5733,6,20608551701,banco bci peru s.a. - banco bci,25/09/2023,1 424.35,1,,
20231031,5734,M5734,6,20211614545,universidad peruana de ciencias aplicadas s.a.c.,25/09/2023,11 380.35,1,,
20231031,5735,M5735,6,20106897914,entel peru s.a.,25/09/2023,5 570.81,1,,
20231031,5736,M5736,6,20106897914,entel peru s.a.,25/09/2023,795.83,1,,
20231031,5737,M5737,6,20106897914,entel peru s.a.,25/09/2023,6 330.47,1,,
20231031,5739,M5739,6,20106897914,entel peru s.a.,25/09/2023,1 311.31,1,,
20231031,5741,M5741,6,20100269466,caja municipal de credito popular de lim a,25/09/2023,949.57,1,,
